,artistName,trackName,end_time,day_of_week,time_played,skipped
279,Nick Jonas,Chains,2019-10-20 21:54:00,6,0 days 00:03:23.105000000,False
280,Paris Blohm,Let Me Go,2019-10-20 21:58:00,6,0 days 00:03:52.109000000,False
281,Ariana Grande,Break Free,2019-10-20 22:01:00,6,0 days 00:00:33.852000000,False
282,Zedd,The Middle,2019-10-20 22:01:00,6,0 days 00:00:02.986000000,True
283,Martin Garrix,In the Name of Love,2019-10-20 22:01:00,6,0 days 00:03:15.706000000,False
284,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),2019-10-20 22:05:00,6,0 days 00:03:41.746000000,False
285,Childish Gambino,Bonfire,2019-10-20 22:08:00,6,0 days 00:00:41.173000000,False
286,Imagine Dragons,Shots - Broiler Remix,2019-10-20 22:08:00,6,0 days 00:00:09.066000000,True
287,Portugal. The Man,Live in the Moment,2019-10-20 22:08:00,6,0 days 00:02:45.685000000,False
288,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",2019-10-20 22:09:00,6,0 days 00:00:14.314000000,True
289,Jon Bellion,The Internet,2019-10-20 22:57:00,6,0 days 00:02:09.728000000,False
290,Sia,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",2019-10-20 23:18:00,6,0 days 00:03:15.746000000,False
291,Rex Orange County,Pluto Projector,2019-10-20 23:23:00,6,0 days 00:04:27.520000000,False
292,Those Dancing Days,I'll Be Yours,2019-10-20 23:23:00,6,0 days 00:00:16.728000000,True
293,I'm From Barcelona,Always Spring,2019-10-21 00:08:00,0,0 days 00:01:15.541000000,False
294,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),2019-10-21 00:14:00,0,0 days 00:00:38.421000000,False
295,Alan Gogoll,Owl's Friend (Remastered),2019-10-21 18:02:00,0,0 days 00:00:26.282000000,True
296,Alan Gogoll,Owl's Friend (Remastered),2019-10-21 18:03:00,0,0 days 00:00:11.434000000,True
297,Alan Gogoll,Owl's Friend (Remastered),2019-10-21 18:06:00,0,0 days 00:02:00.347000000,False
298,Alan Gogoll,Echidna's Parade (Remastered),2019-10-21 18:09:00,0,0 days 00:03:12.168000000,False
299,Alan Gogoll,Mulberry Mouse (Remastered),2019-10-21 18:11:00,0,0 days 00:02:06.037000000,False
300,Alex Lustig,Free Form,2019-10-21 18:13:00,0,0 days 00:00:36.566000000,False
301,Alan Gogoll,One Line Fox (Remastered),2019-10-21 18:13:00,0,0 days 00:02:19.226000000,False
302,Pretty Lights,Finally Moving,2019-10-21 18:14:00,0,0 days 00:00:04.426000000,True
303,Alan Gogoll,Echidna's Parade (Remastered),2019-10-21 18:14:00,0,0 days 00:00:08.853000000,True
304,Ever So Blue,Fragment,2019-10-21 18:16:00,0,0 days 00:02:33.103000000,False
305,Jen Brook,How Did We Wind Up Here?,2019-10-21 18:18:00,0,0 days 00:02:02.625000000,False
306,Michel Brown,The First Rain,2019-10-21 18:20:00,0,0 days 00:02:16.063000000,False
307,Joaquin Alejandro,Florentin,2019-10-21 18:22:00,0,0 days 00:01:58.360000000,False
308,Matti Aalto,feather,2019-10-21 18:25:00,0,0 days 00:02:50.500000000,False
309,Jutila,Old Habit,2019-10-21 18:27:00,0,0 days 00:02:03.750000000,False
310,Sumsar,Amorous Rebound,2019-10-21 18:29:00,0,0 days 00:01:49.440000000,False
311,Oneke,More than Close,2019-10-21 18:31:00,0,0 days 00:02:42.478000000,False
312,Regina Mira,October,2019-10-21 18:33:00,0,0 days 00:01:48.770000000,False
313,Berlioz,A Letter Home,2019-10-21 18:35:00,0,0 days 00:02:19.500000000,False
314,Charles Bolt,Hush Now,2019-10-21 18:37:00,0,0 days 00:01:49.573000000,False
315,Mae Ji-Yoon,Intuition,2019-10-21 18:39:00,0,0 days 00:02:11.697000000,False
316,Lôrinc Tzigane,Hiányérzet,2019-10-21 18:41:00,0,0 days 00:00:00.576000000,True
317,Lôrinc Tzigane,Hiányérzet,2019-10-21 18:41:00,0,0 days 00:01:33.772000000,False
318,Charles Bolt,Hush Now,2019-10-21 18:41:00,0,0 days 00:00:00.533000000,True
319,Charles Bolt,Hush Now,2019-10-21 18:41:00,0,0 days 00:00:05.685000000,True
320,Mae Ji-Yoon,Intuition,2019-10-21 18:41:00,0,0 days 00:00:00.480000000,True
321,Mae Ji-Yoon,Intuition,2019-10-21 18:41:00,0,0 days 00:00:06.720000000,True
322,Berlioz,A Letter Home,2019-10-21 18:41:00,0,0 days 00:00:06.783000000,True
323,Noemi Nucci,Vacillation,2019-10-21 18:42:00,0,0 days 00:01:15.666000000,False
324,Kyran Martin,Belmont Street,2019-10-21 18:45:00,0,0 days 00:02:29.949000000,False
325,Oddur Klemenzson,Seljalandsfoss,2019-10-21 18:48:00,0,0 days 00:02:56.000000000,False
326,Prewitt Massé,Les glaçons qui pendent du toit,2019-10-21 18:49:00,0,0 days 00:01:44.500000000,False
327,Franz Gordon,Jeremy and Maureen,2019-10-21 18:53:00,0,0 days 00:03:24.283000000,False
328,Rick Jolt,One With You,2019-10-21 18:55:00,0,0 days 00:02:13.520000000,False
329,Romaine LaGrande,Pense à moi,2019-10-21 18:57:00,0,0 days 00:02:01.750000000,False
330,Jensine Fleischer,Adalene,2019-10-21 18:58:00,0,0 days 00:01:50.250000000,False
331,Jef Martens,And So the Story Began,2019-10-21 18:59:00,0,0 days 00:01:01.000000000,False
332,Jorulf,Myrdal-Flam,2019-10-21 19:01:00,0,0 days 00:01:58.188000000,False
333,Robin Bennich,Resilient,2019-10-21 19:05:00,0,0 days 00:03:26.185000000,False
334,Daniel Hueber,Ticino,2019-10-21 19:06:00,0,0 days 00:01:44.000000000,False
335,Maik Kuefer,Monschau,2019-10-21 19:08:00,0,0 days 00:01:54.758000000,False
336,Saddest Girl In The World,Asteroid,2019-10-21 19:11:00,0,0 days 00:02:57.626000000,False
337,Claire Pinette,"Petit a petit, l’oiseau fait son nid",2019-10-21 19:13:00,0,0 days 00:01:44.874000000,False
338,Ricki Westberg,When We First Met,2019-10-21 19:14:00,0,0 days 00:01:52.750000000,False
339,Riccardo Lettiere,Magari,2019-10-21 19:16:00,0,0 days 00:01:48.000000000,False
340,Ray Hutchcraft,Marble Falls,2019-10-21 19:18:00,0,0 days 00:02:21.374000000,False
341,Diamond Thief,Forever is the Heart,2019-10-21 19:21:00,0,0 days 00:02:41.969000000,False
342,Matt Stewart-Evans,Becalm,2019-10-21 19:23:00,0,0 days 00:02:29.352000000,False
343,Carl Stark Willgold,Grace,2019-10-21 19:26:00,0,0 days 00:02:15.253000000,False
344,Tuga Topić,Loch Awe,2019-10-21 19:27:00,0,0 days 00:01:01.927000000,False
345,SIMO,Rippling,2019-10-21 19:28:00,0,0 days 00:01:38.126000000,False
346,Mellancolia,Fade Into You,2019-10-21 19:30:00,0,0 days 00:01:46.144000000,False
347,Harry Bergqvist,Vidablick,2019-10-21 19:31:00,0,0 days 00:01:37.000000000,False
348,Vincent Sparro,Endings,2019-10-21 19:33:00,0,0 days 00:01:37.182000000,False
349,Elliot Ziegler,Keep Me,2019-10-21 19:36:00,0,0 days 00:03:10.000000000,False
350,Darrell Vitagliano,Gelsomino,2019-10-21 19:38:00,0,0 days 00:01:58.000000000,False
351,Sufi Ellman,Bliss,2019-10-21 19:40:00,0,0 days 00:02:15.903000000,False
352,Robin Bennich,Mirage,2019-10-21 19:43:00,0,0 days 00:02:56.767000000,False
353,Martin Greenbaum,Silhouettes,2019-10-21 19:46:00,0,0 days 00:03:02.067000000,False
354,Zygmunt Czarnecki,Kazimierz Dolny,2019-10-21 19:48:00,0,0 days 00:01:47.500000000,False
355,Jens Wechsler,Aller Anfang ist schwer,2019-10-21 19:49:00,0,0 days 00:02:01.500000000,False
356,Ian Wong,Fragile,2019-10-21 19:51:00,0,0 days 00:01:43.811000000,False
357,Falerina Paquet,Fin de l'été,2019-10-21 19:53:00,0,0 days 00:01:53.000000000,False
358,Marcel Kaestner,Jeden tag,2019-10-21 19:57:00,0,0 days 00:04:32.500000000,False
359,Harry Bergqvist,Amungen,2019-10-21 19:59:00,0,0 days 00:01:25.624000000,False
360,Patrizio Pisani,Eleonora,2019-10-21 21:11:00,0,0 days 00:01:46.041000000,False
361,Megan Wofford,Awake,2019-10-21 21:13:00,0,0 days 00:02:22.271000000,False
362,Jef Martens,Papillons,2019-10-21 21:14:00,0,0 days 00:01:02.712000000,False
363,Santo Trevisani,If you ever change your mind,2019-10-21 21:16:00,0,0 days 00:02:02.000000000,False
364,Finn Hovdal,Striving,2019-10-21 21:17:00,0,0 days 00:01:30.874000000,False
365,Léon Branche,Maestro Dell'Invisibile,2019-10-21 21:20:00,0,0 days 00:02:29.041000000,False
366,Lorraine J. Kovach,Loquacious,2019-10-21 21:21:00,0,0 days 00:01:29.500000000,False
367,Saddest Girl In The World,Remembrance,2019-10-21 21:25:00,0,0 days 00:03:44.595000000,False
368,Csizmazia Etel,Olyan szép vagy,2019-10-21 21:27:00,0,0 days 00:02:05.500000000,False
369,Sarah Spring,Requiem,2019-10-21 21:30:00,0,0 days 00:02:51.353000000,False
370,Bolethe Kristensen,Morgensol,2019-10-21 21:31:00,0,0 days 00:01:45.000000000,False
371,Shaunta Coburn,Grateful,2019-10-21 21:34:00,0,0 days 00:02:25.250000000,False
372,Aleksy Wysocki,Lato,2019-10-21 21:36:00,0,0 days 00:02:07.000000000,False
373,Leroy Denby,Ponderosa pine,2019-10-21 21:38:00,0,0 days 00:02:51.000000000,False
374,Melanie Adler,Gratitude,2019-10-21 21:41:00,0,0 days 00:02:11.803000000,False
375,Mewael Yemane,In your eyes,2019-10-21 21:43:00,0,0 days 00:02:16.500000000,False
376,Jensine Fleischer,Dalliance,2019-10-21 21:46:00,0,0 days 00:02:57.500000000,False
377,Fiona Elyse,Flourescent Fields,2019-10-21 21:48:00,0,0 days 00:02:41.172000000,False
378,Jani Lechleiter,Hrepenenje,2019-10-21 21:50:00,0,0 days 00:01:46.624000000,False
379,Christopher Dicker,Solitaire,2019-10-21 21:52:00,0,0 days 00:01:54.070000000,False
380,Tip Ferreira,Shine,2019-10-21 21:54:00,0,0 days 00:02:40.591000000,False
381,Danko Debeljak,Lijepo,2019-10-21 21:56:00,0,0 days 00:02:11.500000000,False
382,Bert Hearns,Leander,2019-10-21 21:58:00,0,0 days 00:02:04.750000000,False
383,Jose Garcia,sincerity,2019-10-21 22:02:00,0,0 days 00:03:44.124000000,False
384,Zoé de Vera,In Bloom,2019-10-21 22:05:00,0,0 days 00:02:59.086000000,False
385,Zwera,Causality,2019-10-21 22:07:00,0,0 days 00:02:03.864000000,False
386,Darrell Boxman,Oudewater,2019-10-21 22:09:00,0,0 days 00:01:42.374000000,False
387,Way Beyond,Floating,2019-10-21 22:10:00,0,0 days 00:01:57.820000000,False
388,Milo Edale,Motion Picture,2019-10-21 22:14:00,0,0 days 00:03:32.864000000,False
389,Steven Mudd,Childhood,2019-10-21 22:17:00,0,0 days 00:02:43.273000000,False
390,Martin Greenbaum,Cloud Walk,2019-10-21 22:19:00,0,0 days 00:02:42.597000000,False
391,Jan Kubec,Toužebný,2019-10-21 22:21:00,0,0 days 00:02:14.750000000,False
392,Henrietta Kuipers,Salvatore,2019-10-21 22:23:00,0,0 days 00:01:53.961000000,False
393,Oline Kleist,Delori's theme,2019-10-21 22:25:00,0,0 days 00:01:25.874000000,False
394,Zuzana Kudová,Vpředu,2019-10-21 22:27:00,0,0 days 00:02:01.439000000,False
395,Jorulf,Reed Straw,2019-10-21 22:29:00,0,0 days 00:02:49.777000000,False
396,Lambert,Awake,2019-10-21 22:32:00,0,0 days 00:03:00.555000000,False
397,Alida Sørby,Kjæreste,2019-10-21 22:35:00,0,0 days 00:02:23.812000000,False
398,Linda Stinnett,Ladoga,2019-10-21 22:37:00,0,0 days 00:02:15.874000000,False
399,Elsa Enestam,Laajoki,2019-10-21 22:39:00,0,0 days 00:02:22.291000000,False
400,Renato Luigi,Remember me,2019-10-21 22:42:00,0,0 days 00:02:46.500000000,False
401,Eric Badanti,Vals De Rodrigues,2019-10-21 22:44:00,0,0 days 00:02:41.209000000,False
402,Tom Merrall,Hopedale,2019-10-21 22:47:00,0,0 days 00:02:37.357000000,False
403,Dilaz,Moving Space,2019-10-21 22:50:00,0,0 days 00:03:04.000000000,False
404,Caitrìona Caitir,Morass,2019-10-21 22:52:00,0,0 days 00:02:10.260000000,False
405,Heike Blau,Fernweh,2019-10-21 22:55:00,0,0 days 00:02:35.000000000,False
406,Laura Frey,Acacia,2019-10-21 22:56:00,0,0 days 00:01:35.750000000,False
407,Teodor Wolgers,lament,2019-10-21 22:58:00,0,0 days 00:01:57.034000000,False
408,Klaus Weissmuller,franconia,2019-10-21 23:00:00,0,0 days 00:02:11.500000000,False
409,Donnie Harman,Western Brook Pond,2019-10-21 23:02:00,0,0 days 00:02:15.624000000,False
410,Christina Higham,The Coldest Day Of The Year,2019-10-21 23:06:00,0,0 days 00:03:10.430000000,False
411,Martin Greenbaum,Two By Two,2019-10-21 23:08:00,0,0 days 00:02:03.199000000,False
412,Cauã Cavalcanti Azevedo,That kind of day,2019-10-21 23:10:00,0,0 days 00:02:28.812000000,False
413,Libor Kolman,À une passante,2019-10-21 23:12:00,0,0 days 00:01:44.000000000,False
414,Johannes Bornlöf,Twinkle of the Lights,2019-10-21 23:15:00,0,0 days 00:03:15.235000000,False
415,In Amber,A Walk Down the Aisle,2019-10-21 23:17:00,0,0 days 00:02:42.379000000,False
416,Pataki Gisella,Zala,2019-10-21 23:19:00,0,0 days 00:01:53.624000000,False
417,Csizmazia Etel,Szerelem,2019-10-21 23:21:00,0,0 days 00:02:00.500000000,False
418,Sabine Paulet,flâner,2019-10-21 23:24:00,0,0 days 00:03:15.500000000,False
419,Bionda van der Ham,Hou je nog van mij?,2019-10-21 23:27:00,0,0 days 00:02:16.250000000,False
420,Zachary Patel,Elfreth’s Alley,2019-10-21 23:29:00,0,0 days 00:02:16.250000000,False
421,Lionel Scardino,Arrebol,2019-10-21 23:30:00,0,0 days 00:01:22.799000000,False
422,Charles Bolt,Tone of Love,2019-10-21 23:33:00,0,0 days 00:03:18.952000000,False
423,Mark Mintuny,Beloved,2019-10-21 23:35:00,0,0 days 00:02:13.879000000,False
424,Satordi de Launay,Échelle,2019-10-21 23:36:00,0,0 days 00:00:59.287000000,False
425,Ever So Blue,Progress,2019-10-21 23:39:00,0,0 days 00:02:18.629000000,False
426,Eline Neteland,Nora,2019-10-21 23:41:00,0,0 days 00:02:22.000000000,False
427,Orlene de Brisay,Tiens-toi à moi,2019-10-21 23:43:00,0,0 days 00:02:02.874000000,False
428,Charlot Bélair,Dépaysant,2019-10-21 23:45:00,0,0 days 00:01:54.124000000,False
429,Zoé de Vera,For Her,2019-10-21 23:46:00,0,0 days 00:01:39.000000000,False
430,Karim Blau,Answers,2019-10-21 23:50:00,0,0 days 00:03:43.202000000,False
431,Henry Hume,When the Dust Clears,2019-10-21 23:53:00,0,0 days 00:03:19.502000000,False
432,Christopher Dicker,Penumbra,2019-10-21 23:56:00,0,0 days 00:03:03.207000000,False
433,Minik Jakobsen,Limerence,2019-10-21 23:58:00,0,0 days 00:01:51.250000000,False
434,Petra Birgisdóttir,Akureyri,2019-10-22 00:00:00,1,0 days 00:01:58.500000000,False
435,Robin Bennich,Pinwheel,2019-10-22 00:01:00,1,0 days 00:01:35.919000000,False
436,Nicola Conti,Silva Ciminia,2019-10-22 00:03:00,1,0 days 00:01:43.250000000,False
437,Nansen Christoffersen,Farvel til sommeren,2019-10-22 00:05:00,1,0 days 00:02:03.500000000,False
438,Berlioz,Waiting,2019-10-22 00:07:00,1,0 days 00:01:42.124000000,False
439,Ever So Blue,Cessura,2019-10-22 00:10:00,1,0 days 00:03:05.390000000,False
440,Rand Aldo,Sleeping like the Birchwood,2019-10-22 00:13:00,1,0 days 00:03:24.000000000,False
441,Mildred Wolf,I Hear Your Wish,2019-10-22 00:15:00,1,0 days 00:02:03.124000000,False
442,Max Richter,Written on the Sky,2019-10-22 00:16:00,1,0 days 00:01:39.866000000,False
443,Lisa Chong,Lisa's waltz,2019-10-22 02:16:00,1,0 days 00:02:09.812000000,False
444,Floriscope,Petals,2019-10-22 02:18:00,1,0 days 00:02:37.979000000,False
445,Kaja Voll,Når jeg ser deg,2019-10-22 02:20:00,1,0 days 00:01:58.437000000,False
446,Odin Sørlie,Lucida,2019-10-22 02:22:00,1,0 days 00:02:07.250000000,False
447,Davorka Poljak,Kozjak,2019-10-22 02:25:00,1,0 days 00:02:28.500000000,False
448,Bionda van der Ham,Zomer,2019-10-22 02:26:00,1,0 days 00:01:59.500000000,False
449,Jamie Bendrodt,One day at a time,2019-10-22 02:29:00,1,0 days 00:02:15.000000000,False
450,Megan Wofford,Beginning,2019-10-22 02:31:00,1,0 days 00:02:26.145000000,False
451,Lambert,Otis,2019-10-22 02:33:00,1,0 days 00:02:17.998000000,False
452,Aimee Fleur,Windswept,2019-10-22 02:36:00,1,0 days 00:02:26.044000000,False
453,Renato Luigi,Bergamo,2019-10-22 02:38:00,1,0 days 00:02:06.888000000,False
454,Joanna Vicente,Home,2019-10-22 02:39:00,1,0 days 00:01:47.426000000,False
455,Elliot Ziegler,Portmeirion,2019-10-22 02:41:00,1,0 days 00:02:11.000000000,False
456,Milo Edale,The Riverbank,2019-10-22 02:44:00,1,0 days 00:02:57.435000000,False
457,Arden Forest,Alabaster,2019-10-22 02:46:00,1,0 days 00:01:53.908000000,False
458,Elba,Hidden Road,2019-10-22 02:48:00,1,0 days 00:02:15.273000000,False
459,Sebastian Zawadzki,Unstoppable Changes,2019-10-22 02:48:00,1,0 days 00:00:03.125000000,True
460,Kasper Schill,Ava,2019-10-22 02:48:00,1,0 days 00:00:13.293000000,True
461,Daniel Daecher,Leon,2019-10-22 02:51:00,1,0 days 00:02:26.000000000,False
462,Jitka Kubr,Komorebi,2019-10-22 02:53:00,1,0 days 00:01:52.000000000,False
463,Matt van Stern,Les Chevaux,2019-10-22 02:56:00,1,0 days 00:03:37.500000000,False
464,Tomasz Kraal,Valse Glacée,2019-10-22 02:59:00,1,0 days 00:03:00.544000000,False
465,half•alive,still feel.,2019-10-22 03:49:00,1,0 days 00:03:58.063000000,False
466,Joy Oladokun,Blame,2019-10-22 03:53:00,1,0 days 00:03:35.227000000,False
467,Post Malone,A Thousand Bad Times,2019-10-22 03:53:00,1,0 days 00:00:09.401000000,True
468,Alec Benjamin,Boy In The Bubble,2019-10-22 03:56:00,1,0 days 00:00:06.727000000,True
469,Black Coast,Trndsttr (feat. M. Maggie) - Lucian Remix,2019-10-22 03:56:00,1,0 days 00:02:59.658000000,False
470,Post Malone,Hollywood's Bleeding,2019-10-22 16:07:00,1,0 days 00:00:00.000000000,True
471,Disclosure,You & Me - Flume Remix,2019-10-22 16:07:00,1,0 days 00:00:01.834000000,True
472,Soleima,Friend,2019-10-22 16:08:00,1,0 days 00:00:00.000000000,True
473,Death Cab for Cutie,I Dreamt We Spoke Again - Louis the Child Remix,2019-10-22 16:08:00,1,0 days 00:00:00.000000000,True
474,Bazzi,Live Forever,2019-10-22 16:11:00,1,0 days 00:02:32.470000000,False
475,Bazzi,Can We Go Back to Bed?,2019-10-22 16:13:00,1,0 days 00:02:57.776000000,False
476,Bazzi,No Way!,2019-10-22 16:15:00,1,0 days 00:01:52.105000000,False
477,Bazzi,Soul Searching,2019-10-22 16:18:00,1,0 days 00:02:28.536000000,False
478,Kacey Musgraves,High Horse,2019-10-22 16:19:00,1,0 days 00:01:34.946000000,False
479,Bazzi,Who Am I?,2019-10-22 16:20:00,1,0 days 00:00:59.861000000,False
480,Kacey Musgraves,Happy & Sad,2019-10-22 16:20:00,1,0 days 00:00:05.141000000,True
481,Billie Eilish,bitches broken hearts,2019-10-22 16:23:00,1,0 days 00:02:56.471000000,False
482,Louis The Child,Big Time - X Games Theme,2019-10-22 20:11:00,1,0 days 00:03:29.887000000,False
483,David Bowie,Moonage Daydream - 2012 Remaster,2019-10-22 20:12:00,1,0 days 00:00:56.813000000,False
484,Ivy Rue,Perspective,2019-10-22 20:14:00,1,0 days 00:02:50.864000000,False
485,BANKS,Gemini Feed,2019-10-22 20:14:00,1,0 days 00:00:01.088000000,True
486,Ed Sheeran,Beautiful People (feat. Khalid),2019-10-22 20:14:00,1,0 days 00:00:00.085000000,True
487,The Black Keys,Gold on the Ceiling,2019-10-22 20:14:00,1,0 days 00:02:37.568000000,False
488,BANKS,Gemini Feed,2019-10-22 20:17:00,1,0 days 00:03:06.333000000,False
489,Ed Sheeran,Beautiful People (feat. Khalid),2019-10-22 20:18:00,1,0 days 00:00:53.536000000,False
490,Bryce Vine,La La Land (feat. YG),2019-10-22 20:21:00,1,0 days 00:02:23.381000000,False
491,Ruel,Real Thing,2019-10-22 20:24:00,1,0 days 00:03:12.413000000,False
492,Hippo Campus,Way It Goes,2019-10-22 20:28:00,1,0 days 00:04:05.456000000,False
493,Bazzi,Humble Beginnings,2019-10-22 20:31:00,1,0 days 00:03:04.285000000,False
494,Sigrid,In Vain,2019-10-22 20:35:00,1,0 days 00:04:07.962000000,False
495,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),2019-10-22 20:38:00,1,0 days 00:03:19.427000000,False
496,Still Woozy,Habit,2019-10-22 20:40:00,1,0 days 00:02:33.857000000,False
497,Hippo Campus,South,2019-10-22 22:38:00,1,0 days 00:02:34.287000000,False
498,Robert DeLong,Favorite Color Is Blue,2019-10-22 22:42:00,1,0 days 00:03:34.629000000,False
499,J Balvin,Mi Gente,2019-10-22 22:45:00,1,0 days 00:00:03.221000000,True
500,Big Gigantic,"All of Me (feat. Logic, ROZES)",2019-10-22 22:45:00,1,0 days 00:03:47.218000000,False
501,DROELOE,Sunburn,2019-10-22 22:45:00,1,0 days 00:00:03.071000000,True
502,Cardi B,Bodak Yellow,2019-10-22 22:45:00,1,0 days 00:00:03.168000000,True
503,KDrew,Body of Gold,2019-10-22 22:45:00,1,0 days 00:00:00.000000000,True
504,RL Grime,Light Me Up,2019-10-22 22:49:00,1,0 days 00:03:21.600000000,False
505,Miguel,Sky Walker (feat. Travis Scott),2019-10-22 22:52:00,1,0 days 00:03:34.801000000,False
506,Lauv,I Like Me Better,2019-10-22 22:52:00,1,0 days 00:00:01.728000000,True
507,Ellie Goulding,Figure 8,2019-10-22 22:52:00,1,0 days 00:00:07.274000000,True
508,Drake,God's Plan,2019-10-22 22:56:00,1,0 days 00:03:18.973000000,False
509,David Guetta,2U,2019-10-22 22:58:00,1,0 days 00:01:48.415000000,False
510,Dexys Midnight Runners,Come On Eileen,2019-10-22 23:01:00,1,0 days 00:03:25.933000000,False
511,KYLE,iSpy (feat. Lil Yachty),2019-10-22 23:01:00,1,0 days 00:00:08.399000000,True
512,Disclosure,Latch,2019-10-22 23:05:00,1,0 days 00:04:15.866000000,False
513,Quinn XCII,Straightjacket,2019-10-22 23:09:00,1,0 days 00:03:26.533000000,False
514,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",2019-10-22 23:12:00,1,0 days 00:03:43.413000000,False
515,Big Sean,Bounce Back,2019-10-22 23:16:00,1,0 days 00:03:35.298000000,False
516,Famous Dex,PICK IT UP (feat. A$AP Rocky),2019-10-22 23:33:00,1,0 days 00:01:12.256000000,False
517,Avicii,The Nights,2019-10-22 23:35:00,1,0 days 00:01:52.298000000,False
518,Madison Beer,Dear Society,2019-10-22 23:38:00,1,0 days 00:02:59.576000000,False
519,OneRepublic,Counting Stars,2019-10-22 23:42:00,1,0 days 00:03:55.930000000,False
520,Hippie Sabotage,Your Soul,2019-10-23 17:19:00,2,0 days 00:00:03.021000000,True
521,Matoma,Pieces (feat. Noah Kahan),2019-10-23 17:20:00,2,0 days 00:00:06.826000000,True
522,Ben Rector,Kids,2019-10-23 17:23:00,2,0 days 00:03:51.018000000,False
